"ParticipantMD5"	"GeneroCod"	"frase"	"Value"	"duracao"
"bc2584302fffead698e1809107a60040"	"m"	"Meu coração acelera, minhas mãos ficam geladas e meia tremulas, me dá um frio na barriga, e uma sensação estranha quando ele tá por perto, e principalmente quando estamos a sós, ou até mesmo na multidão, quando ele me abraça e diz: você está linda hoje."	"positiva"	"2.864"
"bc2584302fffead698e1809107a60040"	"m"	"Que vergonha que eu passei no ônibus, ele todo maloqueiro."	"negativa"	"3.535"
"bc2584302fffead698e1809107a60040"	"m"	"Tudo que eu quero é ficar sozinha, apagar a luz do quarto e esperar o tempo passar, esperando que a dor vá embora."	"negativa"	"6.015"
"bc2584302fffead698e1809107a60040"	"m"	"Consegui a ajuda de uma pessoa para alugar uma casa, comprar moveis, estar fazendo faculdade e ter uma vida mais o menos."	"positiva"	"5.304"
"bc2584302fffead698e1809107a60040"	"m"	"Seu lado da sapateira era cheio de sapatos que nunca acabava e eu sempre reclamava da confusão."	"negativa"	"3.119"
"bc2584302fffead698e1809107a60040"	"m"	"Quando ela te encher a paciência, não brigue, ela só gosta de te ver um pouco irritado, por que sabe que depois você vai abrir um sorriso, e ela ama esse sorriso."	"positiva"	"4.689"
"bc2584302fffead698e1809107a60040"	"m"	"Mas então as 5 da manha eu acordo com a minha mãe gritando e pedindo socorro , ele tinha entrado dentro de casa e tava tentando matar ela."	"negativa"	"4.061"
"bc2584302fffead698e1809107a60040"	"m"	"AI ME LEVANTEI E FUI LA FORA, POIS NÃO DEMOROU MUITO E ELE FOI ATRÁZ, FICOU ME PERGUNTANDO ATÉ QUE HORAS EU TRABALHAVA."	"neutra"	"5.553"
"bc2584302fffead698e1809107a60040"	"m"	"A vida foi cruel comigo, desde de pequena já trabalhando como engraxate, passando fome e vendo todos com pai e mãe, e eu órfã com pais vivos."	"negativa"	"3.464"
"bc2584302fffead698e1809107a60040"	"m"	"Bem, esse é meu primeiro texto então vou me apresentar, meu nome é Kevin, moro em PE."	"neutra"	"5.014"
"bc2584302fffead698e1809107a60040"	"m"	"Você sempre será aquela menininha de cabelos loiros e um sorriso no rosto mais lindo do universo, eu amo você, não esqueça."	"positiva"	"4.288"
"bc2584302fffead698e1809107a60040"	"m"	"Agora eu simplesmente não reclamo de nada, fico quieto guardando isso tudo dentro de mim."	"negativa"	"3.511"
"bc2584302fffead698e1809107a60040"	"m"	"Ela namora há quase 4 anos, já terminou uma vez, mas por pouco tempo."	"neutra"	"3.286"
"bc2584302fffead698e1809107a60040"	"m"	"Mãe, desculpe por eu ser quem sou, por eu ser tão e unicamente eu, por eu ser diferente, por eu ser tão errada aos olhos teus."	"negativa"	"3.353"
"bc2584302fffead698e1809107a60040"	"m"	"Pois amigos também dizem EU TE AMO!"	"positiva"	"1.671"
"bc2584302fffead698e1809107a60040"	"m"	"Sim, isso me envergonha, gosto de estar sob controle. "	"neutra"	"3.088"
"bc2584302fffead698e1809107a60040"	"m"	"Os que desprezam os pequenos acontecimentos nunca farão grandes descobertas, pequenos momentos mudam grandes rotas."	"positiva"	"5.791"
"bc2584302fffead698e1809107a60040"	"m"	"Bom como meu ultimo post foi em agosto , de lá pra cá aconteceram muitas coisas e esse tempo todinho sem postar alguma coisa foi porque meus dias estavam muito corridos vou tentar manter uma certa frequência por aqui."	"neutra"	"6.551"
"bc2584302fffead698e1809107a60040"	"m"	"Estar sozinho é triste, enche o saco dos outros e deve fazer mal para a saúde."	"negativa"	"2.631"
"bc2584302fffead698e1809107a60040"	"m"	"Hoje iniciei o dia conversando com o Gabriel, o mais novo aqui da obra nova em que eu sou uma das responsáveis."	"neutra"	"4.199"
"bc2584302fffead698e1809107a60040"	"m"	"Então, caso vocês não se vejam mais, ligue para ela e a convide para sair para os dois conversarem."	"positiva"	"3.584"
"bc2584302fffead698e1809107a60040"	"m"	"Fui a um churrasco na casa de um amigo, e a conheci, Carol o nome dela, depois descobri que era Jessica mas tudo bem."	"neutra"	"4.016"
"bc2584302fffead698e1809107a60040"	"m"	"Eu não to nem ai pro teu carro, pra tua moto ou pra tua mulher, se eu quiser, eu corro atrás."	"positiva"	"4.391"
"bc2584302fffead698e1809107a60040"	"m"	"Sou sozinho apesar de ser casado, mas há tempo que este casamento não passa de um papel assinado, o amor se foi juntamente com o respeito e a confiança, tudo o que sobrou foi o comodismo, a tristeza e a falta de esperança por falta da minha esposa."	"negativa"	"4.264"
"bc2584302fffead698e1809107a60040"	"m"	" Ainda mais que tudo que tá acontecendo ultimamente está me levando pra perto dele."	"positiva"	"3.424"
"bc2584302fffead698e1809107a60040"	"m"	"Tive apendicite com sérias complicações."	"negativa"	"1.671"
"bc2584302fffead698e1809107a60040"	"m"	"Poste frases de garota desapegada,que não precisa de homem nenhum pra ser feliz."	"positiva"	"5.016"
"bc2584302fffead698e1809107a60040"	"m"	"Ainda me lembro das vezes que você me olhava e dizia o quanto me amava, o quanto me queria."	"positiva"	"2.551"
"bc2584302fffead698e1809107a60040"	"m"	"Penso que estou em seus braços, encolhida e tímida, apaixonada e realizada."	"positiva"	"2.767"
"bc2584302fffead698e1809107a60040"	"m"	"Fico com inveja dos meus amigos que resolvem tudo sozinhos, sabem ir pra todos os lugares, e numa boa."	"positiva"	"2.704"
"bc2584302fffead698e1809107a60040"	"m"	"O que ele fez pra mim foi uma traição está me doendo muito."	"negativa"	"3.437"
"bc2584302fffead698e1809107a60040"	"m"	"A mentira mata, mas a dúvida tortura."	"negativa"	"3.233"
"bc2584302fffead698e1809107a60040"	"m"	"Hoje estou muito chateada, eu acho que eu estou sendo traída meu marido está me tratando diferente com muita frieza."	"negativa"	"3.408"
"bc2584302fffead698e1809107a60040"	"m"	"Não tenho coragem de cobrar fidelidade e isso para um homem é a maior das vergonhas, não sou homem, não sou gente, não sou nada com as drogas."	"negativa"	"9.366"
"bc2584302fffead698e1809107a60040"	"m"	"Arrepiei-me, ele percebeu e veio se aproximando cada vez mais, segurou meu rosto; foi aproximando seu rosto até que encostou seus lábios nos meus."	"positiva"	"5.53"
"bc2584302fffead698e1809107a60040"	"m"	"Neste momento senti minha vida acabar, meu coração estava partido em bilhões de pedaços, tudo que conquistei pedir, tudo que já fui não era mais, as lagrimas escorriam do meu rosto."	"negativa"	"4.15"
"bc2584302fffead698e1809107a60040"	"m"	"Quero logo o seu abraço forte."	"positiva"	"1.378"
"bc2584302fffead698e1809107a60040"	"m"	"Acordei na ilusão de ir ao uma festa e beber como toda adolescente de 17 anos."	"positiva"	"4.824"
"bc2584302fffead698e1809107a60040"	"m"	"Nesse momento estou ocupada nas tarefas que o dia me exige, sem transtornos fora de hora."	"positiva"	"3.518"
"bc2584302fffead698e1809107a60040"	"m"	"Prefere a discrição, ficar quieto, observando e tomando suas próprias conclusões."	"positiva"	"3.232"
"bc2584302fffead698e1809107a60040"	"m"	"Foi super fofo comigo no msn e isso acendeu mais ainda esse amor platônico em mim."	"positiva"	"2.311"
"bc2584302fffead698e1809107a60040"	"m"	"Voltei pra casa meu pai brigou comigo apenas a minha irmã entendeu o que eu estava sentindo eu chorei quase a noite inteira."	"negativa"	"2.799"
"bc2584302fffead698e1809107a60040"	"m"	"Às vezes me sinto meio mal por ser tão dependente dos outros, não saber fazer nada sozinha."	"negativa"	"2.143"
"bc2584302fffead698e1809107a60040"	"m"	"Hoje eu fui na biblioteca da escola, na hora da aula de Educação Física, e peguei um livro."	"neutra"	"5.207"
"bc2584302fffead698e1809107a60040"	"m"	"Sentia raiva de mim mesmo, de estar largando tudo por outra pessoa, de deixar ela falar assim comigo, de falar assim dela."	"negativa"	"2.528"
"bc2584302fffead698e1809107a60040"	"m"	"Por que eu me sinto tão mal e negativa?"	"negativa"	"1.721"
"bc2584302fffead698e1809107a60040"	"m"	"Quando tudo parece desmoronar dentro de mim eu me sinto em pedaços."	"negativa"	"3.108"
"bc2584302fffead698e1809107a60040"	"m"	"Ele viajou e eu to aqui na seca."	"negativa"	"2.728"
"bc2584302fffead698e1809107a60040"	"m"	"Eu sou uma orgulhosa sim, não fico com todos (até porque isso é coisa de vadia), jogo bola, falo com quem fala comigo, também não sou de ter muitas amigas!"	"positiva"	"11.191"
"bc2584302fffead698e1809107a60040"	"m"	" Em casa as coisas vão de mal a pior, a situação do meu irmão e da minha cunhada se arrasta, causando um sofrimento enorme pra minha família."	"negativa"	"2.985"
"bc2584302fffead698e1809107a60040"	"m"	"Conheci um novo amor estamos juntos a 3 anos e não vivemos uma linda historia de cinemas mas nos amamos e nos respeitamos abrimos mão de muito pra fazer dar certo, mas respeitamos nossos limites e crescemos juntos vamos nos casar em dezembro."	"positiva"	"5.102"
"bc2584302fffead698e1809107a60040"	"m"	"A miserável vida do Paulo Anderson."	"negativa"	"1.991"
"bc2584302fffead698e1809107a60040"	"m"	"Mesmo assim, naquela hora te procurei."	"neutra"	"2.327"
"bc2584302fffead698e1809107a60040"	"m"	"Eu amo sua sinceridade e inocência."	"positiva"	"1.527"
"bc2584302fffead698e1809107a60040"	"m"	"Não recomendo isso a ninguém, mas não consigo pensar em outra coisa a fazer quanto estiver triste, pois meus amigos e familiares não entendem que eu fico triste sem motivo e irão me chamar de besta e se eu contar para alguém que me automutilei irão me chamar de doente, porque é isso que o ser humano faz, julga um ao outro."	"negativa"	"34.064"
"bc2584302fffead698e1809107a60040"	"m"	"Foi complicado, pois não conseguia me concentrar em outra coisa, o que eu mais queria era acabar essas provas e ir pra casa chorar tudo o que eu segurei."	"negativa"	"10.43"
"bc2584302fffead698e1809107a60040"	"m"	"Quantas pessoas realmente valem a pena conhecer, e são suas amigas de verdade?"	"neutra"	"3.624"
"bc2584302fffead698e1809107a60040"	"m"	"Ai ele começou a tentar brincar com a minha íntima, tentava por cima do short."	"neutra"	"3.455"
"bc2584302fffead698e1809107a60040"	"m"	"Eu sou virgem, ou pelo menos nunca tive penetração."	"neutra"	"2.126"
"bc2584302fffead698e1809107a60040"	"m"	"Meu nome é Marcelo, tenho 16 anos, faço 17 agora no final do ano, sou muito legal, querido e procuro sempre ser engraçado, gosto de ver as pessoas alegres."	"positiva"	"3.416"
"bc2584302fffead698e1809107a60040"	"m"	"Eu penso no futuro porque isso vai ser bom pra mim e pra todos que eu amo."	"positiva"	"2.15"
"bc2584302fffead698e1809107a60040"	"m"	"Essa pessoa que postou isso tem 56 ANOS e ERA CASADA NA ÉPOCA COM UM CARA DE 24 ANOS."	"positiva"	"7.457"
"bc2584302fffead698e1809107a60040"	"m"	"E NÃO É A PRIMEIRA VEZ QUE ELE TENTA ALGO... NÃO QUERO ENTRAR EM DETALHES"	"neutra"	"2.88"
"bc2584302fffead698e1809107a60040"	"m"	"E pode ter certeza, mãe, vou lhe dá muito orgulho."	"positiva"	"2.464"
"bc2584302fffead698e1809107a60040"	"m"	"E isso me afetou muito, fiquei totalmente bravo."	"negativa"	"1.697"
"bc2584302fffead698e1809107a60040"	"m"	"Na minha vida amorosa tudo é uma GRANDE merda."	"negativa"	"1.773"
"bc2584302fffead698e1809107a60040"	"m"	"Eu não tinha medos."	"positiva"	"1.761"
"bc2584302fffead698e1809107a60040"	"m"	"Quando tento alertar as pessaoas mais proximas elas dizem que a tu es magra deves engordar e tal, mas quando tento brincar com a situação para as alertar elas dizer oh mas tu também não és muito alta."	"negativa"	"5.728"
"bc2584302fffead698e1809107a60040"	"m"	"Eu me arrependo por chorar antes te tendo ao meu lado, e agora sinto que tenho reais motivos pra estar assim."	"negativa"	"4.756"
"bc2584302fffead698e1809107a60040"	"m"	"Essa liberdade ta me fazendo muito falta agora."	"negativa"	"2.113"
"bc2584302fffead698e1809107a60040"	"m"	"Só que aconteceu uma coisa engraçada, aliás desde o primeiro dia."	"neutra"	"2.062"
"bc2584302fffead698e1809107a60040"	"m"	"Você me faz bem e eu sinto que sou amada verdadeiramente."	"positiva"	"1.35"
"bc2584302fffead698e1809107a60040"	"m"	"Achei que a melhor forma de me expressar contar minhas vitórias e derrotas as coisas certas e erradas que eu fiz tinha que ser no computador."	"neutra"	"5.216"
"bc2584302fffead698e1809107a60040"	"m"	"Ele me ameaçou disse que iria me matar."	"negativa"	"1.575"
"bc2584302fffead698e1809107a60040"	"m"	"Eu tenho tanto raiva em pensar que desde quando saia da casa deles, eu fiquei ajudando eles, principalmente minha mãe e eu nunca recebi amor em troca, as vezes não aguentava de solidão."	"negativa"	"6.079"
"bc2584302fffead698e1809107a60040"	"m"	"Vou sentir falta dela, mas a vida é assim, as vezes temos que abrir mão de algo, para podermos continuar nosso caminho."	"positiva"	"3.128"
"bc2584302fffead698e1809107a60040"	"m"	"Dai minha mãe foi pra casa e eu fui pro curso com meu namorado e nossa amiga, quando eu cheguei mãe me disse que tinha postado a foto no orkut dela."	"neutra"	"4.008"
"bc2584302fffead698e1809107a60040"	"m"	"Eu já não sinto mais aquele amor, não sinto prazer, já não consigo mais gostar nem de mim."	"negativa"	"2.983"
"bc2584302fffead698e1809107a60040"	"m"	"Meu coração hoje se encontra dilacerado."	"negativa"	"1.394"
"bc2584302fffead698e1809107a60040"	"m"	"Nossa hoje estou com vergonha e muito mais muito ODIO de mim."	"negativa"	"1.741"
"bc2584302fffead698e1809107a60040"	"m"	"Saímos da sala de espera e entrei num longo corredor."	"neutra"	"2.945"
"bc2584302fffead698e1809107a60040"	"m"	"Ódio eu tenho de mim mesma, por não ser a filha que você sempre quis e desejou; e por mais que eu tente - sim, eu tento"	"negativa"	"4.015"
"bc2584302fffead698e1809107a60040"	"m"	"Voltei a morar com ela tinha 11 anos quando fui abandonada pela minha tia, foi muito difícil nosso relacionamento, ela repetia milhões de vezes que eu não era filha dela, que eu era um erro que aconteceu."	"negativa"	"3.895"
"bc2584302fffead698e1809107a60040"	"m"	"Nós nos amamos, e vamos nos casar."	"positiva"	"1.265"
"bc2584302fffead698e1809107a60040"	"m"	"A maioria das aulas são de manhã, ou seja, tenho que acordar cedo."	"neutra"	"2.934"
"bc2584302fffead698e1809107a60040"	"m"	"Não ouso jogar nada daquilo fora, por que é o que me resta de ti, não é?"	"positiva"	"3.776"
"bc2584302fffead698e1809107a60040"	"m"	"Esperei tanto tempo para chegar a esse ponto, eu não sei mais o que fazer, tenho medo de perder sua amizade, ou melhor, acredito que perdi, pois nem querer me aceitar você quer mais."	"negativa"	"5.378"
"bc2584302fffead698e1809107a60040"	"m"	" Ele sempre esteve do meu lado e o que eu mais queria é que ele estivesse do meu lado todos os dias."	"positiva"	"3.589"
"bc2584302fffead698e1809107a60040"	"m"	"E dia 22 à noite sai a lista dos convocados, 28 a segunda lista, e depois, se houver, ainda tem a lista de vagas remanescentes."	"neutra"	"4.573"
"bc2584302fffead698e1809107a60040"	"m"	" Eu aluguei o livro e saí."	"neutra"	"1.28"
"bc2584302fffead698e1809107a60040"	"m"	"Não ligo pra esse papo, só ligo pra você."	"positiva"	"2.071"
"bc2584302fffead698e1809107a60040"	"m"	"Amizades verdadeiras é disso que o mundo precisa."	"positiva"	"1.464"
"bc2584302fffead698e1809107a60040"	"m"	"Grito dezenas de vezes durante o dia."	"neutra"	"3.192"
"bc2584302fffead698e1809107a60040"	"m"	"Rodrigo meu amigo, ele disse que ia volta pra fala comigo no msn, eu o considero como um grande irmão pra mim."	"positiva"	"3.438"
"bc2584302fffead698e1809107a60040"	"m"	"Meu corpo tremia, mais do que o dele, fiquei de perna bamba."	"positiva"	"1.962"
"bc2584302fffead698e1809107a60040"	"m"	"Sinto a força e o calor daquele que é o homem da minha vida."	"positiva"	"1.335"
"bc2584302fffead698e1809107a60040"	"m"	"Nós ficamos sete dias juntos e vivemos uma linda historia de amor dessas de cinema ainda me lembro do 1° beijo de frente pro mar ate escrevemos nossos nomes no trailer que estava abandonado na estrada."	"positiva"	"4.264"
"bc2584302fffead698e1809107a60040"	"m"	"São poucos os que eu me explico."	"neutra"	"2.045"
"bc2584302fffead698e1809107a60040"	"m"	"Hoje ganhei da minha mãe um escapulário, e ele tem uma mensagem de Deus em um dos quadradinhos."	"positiva"	"3.296"
"bc2584302fffead698e1809107a60040"	"m"	"No jeito que eu te trato, em como eu me preocupo contigo."	"neutra"	"4.95"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Já são mais de 5 anos que sofro deste mal, perdi muito e venho perdendo cada dia mais, hoje foi um daqueles dias em que pensei em suicídio, mas novamente decidi continuar tentando."	"negativa"	"74.439"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ja estou no limite para chegar a cima do peso."	"negativa"	"9.711"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Comprei meu livro."	"neutra"	"5.7"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Confesso que aquilo me dava um prazer quase que desconhecido, era uma delicia sentir nossas línguas se encostando enquanto ele apertava meus seios."	"positiva"	"7.151"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Mais uma vez eu to aqui me lamentando, eu estou arrasada, meu marido ele mentiu pra mim, ele criou um perfil no facebook escondido de mim, adicionou várias mulheres, inclusive ex-namoradas."	"negativa"	"11.191"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ela me fala coisas e depois diz que não falou, me chama de mentirosa."	"negativa"	"6.601"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Eles brigaram e ela terminou com ele."	"negativa"	"13.451"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ganhei um notebook novo."	"positiva"	"4.248"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Depois de uma hora consegui, peguei meu buzão e um engarrafamento horrível."	"negativa"	"11.024"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Vejo muitas garotas sofrendo por garotinhos que não dão a minima para elas, então pra ganharem atenção fingem ser algo que não são. "	"neutra"	"14.723"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Eu já estava acostumada por saber que muitos garotos já declaravam pra mim."	"neutra"	"10.517"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"E quantas vezes já choramos por a pessoa que não merece uma gota da nossa lagrima, corremos atrás dele e não enxergamos a verdade, e muitas vezes não queremos enxerga ela, por que a verdade dói e machuca muita."	"negativa"	"15.372"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Já me fiz essa pergunta e voltei três vezes e hoje o sofrimento é mil vezes maior."	"negativa"	"8.48"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"A vida nos foi dada gratuitamente."	"neutra"	"5.647"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Passando então esses 3 horários, chegou o intervalo, encontrei de novo meu namorado, descemos juntos e fomos para ao pátio sentar com de costume no mesmo lugar que sentamos todos os dias."	"neutra"	"28.074"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Meu coração acelera, minhas mãos ficam geladas e meia tremulas, me dá um frio na barriga, e uma sensação estranha quando ele tá por perto, e principalmente quando estamos a sós, ou até mesmo na multidão, quando ele me abraça e diz: você está linda hoje."	"positiva"	"11.768"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Que vergonha que eu passei no ônibus, ele todo maloqueiro."	"negativa"	"8.838"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Tudo que eu quero é ficar sozinha, apagar a luz do quarto e esperar o tempo passar, esperando que a dor vá embora."	"negativa"	"4.949"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Consegui a ajuda de uma pessoa para alugar uma casa, comprar moveis, estar fazendo faculdade e ter uma vida mais o menos."	"positiva"	"9.312"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Seu lado da sapateira era cheio de sapatos que nunca acabava e eu sempre reclamava da confusão."	"neutra"	"27.165"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Quando ela te encher a paciência, não brigue, ela só gosta de te ver um pouco irritado, por que sabe que depois você vai abrir um sorriso, e ela ama esse sorriso."	"neutra"	"13.219"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Mas então as 5 da manha eu acordo com a minha mãe gritando e pedindo socorro , ele tinha entrado dentro de casa e tava tentando matar ela."	"negativa"	"9.082"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"AI ME LEVANTEI E FUI LA FORA, POIS NÃO DEMOROU MUITO E ELE FOI ATRÁZ, FICOU ME PERGUNTANDO ATÉ QUE HORAS EU TRABALHAVA."	"neutra"	"18.865"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"A vida foi cruel comigo, desde de pequena já trabalhando como engraxate, passando fome e vendo todos com pai e mãe, e eu órfã com pais vivos."	"negativa"	"14.935"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Bem, esse é meu primeiro texto então vou me apresentar, meu nome é Kevin, moro em PE."	"neutra"	"7.086"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Você sempre será aquela menininha de cabelos loiros e um sorriso no rosto mais lindo do universo, eu amo você, não esqueça."	"positiva"	"9.592"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Agora eu simplesmente não reclamo de nada, fico quieto guardando isso tudo dentro de mim."	"negativa"	"7.458"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ela namora há quase 4 anos, já terminou uma vez, mas por pouco tempo."	"neutra"	"4.574"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Mãe, desculpe por eu ser quem sou, por eu ser tão e unicamente eu, por eu ser diferente, por eu ser tão errada aos olhos teus."	"negativa"	"10.304"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Pois amigos também dizem EU TE AMO!"	"positiva"	"15.847"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Sim, isso me envergonha, gosto de estar sob controle. "	"negativa"	"13.172"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Os que desprezam os pequenos acontecimentos nunca farão grandes descobertas, pequenos momentos mudam grandes rotas."	"neutra"	"29.708"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Bom como meu ultimo post foi em agosto , de lá pra cá aconteceram muitas coisas e esse tempo todinho sem postar alguma coisa foi porque meus dias estavam muito corridos vou tentar manter uma certa frequência por aqui."	"neutra"	"11.404"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Estar sozinho é triste, enche o saco dos outros e deve fazer mal para a saúde."	"negativa"	"10.201"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Hoje iniciei o dia conversando com o Gabriel, o mais novo aqui da obra nova em que eu sou uma das responsáveis."	"neutra"	"10.077"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Então, caso vocês não se vejam mais, ligue para ela e a convide para sair para os dois conversarem."	"neutra"	"9.721"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Fui a um churrasco na casa de um amigo, e a conheci, Carol o nome dela, depois descobri que era Jessica mas tudo bem."	"neutra"	"27.905"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Eu não to nem ai pro teu carro, pra tua moto ou pra tua mulher, se eu quiser, eu corro atrás."	"positiva"	"23.837"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Sou sozinho apesar de ser casado, mas há tempo que este casamento não passa de um papel assinado, o amor se foi juntamente com o respeito e a confiança, tudo o que sobrou foi o comodismo, a tristeza e a falta de esperança por falta da minha esposa."	"negativa"	"19.324"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	" Ainda mais que tudo que tá acontecendo ultimamente está me levando pra perto dele."	"neutra"	"13.924"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Tive apendicite com sérias complicações."	"negativa"	"3.946"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Poste frases de garota desapegada,que não precisa de homem nenhum pra ser feliz."	"negativa"	"39.705"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Ainda me lembro das vezes que você me olhava e dizia o quanto me amava, o quanto me queria."	"positiva"	"17.753"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Penso que estou em seus braços, encolhida e tímida, apaixonada e realizada."	"positiva"	"3.778"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Fico com inveja dos meus amigos que resolvem tudo sozinhos, sabem ir pra todos os lugares, e numa boa."	"negativa"	"11.918"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"O que ele fez pra mim foi uma traição está me doendo muito."	"negativa"	"7.934"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"A mentira mata, mas a dúvida tortura."	"negativa"	"3.043"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Hoje estou muito chateada, eu acho que eu estou sendo traída meu marido está me tratando diferente com muita frieza."	"negativa"	"5.264"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Não tenho coragem de cobrar fidelidade e isso para um homem é a maior das vergonhas, não sou homem, não sou gente, não sou nada com as drogas."	"negativa"	"15.715"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Arrepiei-me, ele percebeu e veio se aproximando cada vez mais, segurou meu rosto; foi aproximando seu rosto até que encostou seus lábios nos meus."	"positiva"	"17.919"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Neste momento senti minha vida acabar, meu coração estava partido em bilhões de pedaços, tudo que conquistei pedir, tudo que já fui não era mais, as lagrimas escorriam do meu rosto."	"negativa"	"14.938"
"77da0ef6622c18e6a245f2609d5fc04b"	"f"	"Quero logo o seu abraço forte."	"positiva"	"13.981"
