"ParticipantMD5"	"GeneroCod"	"frase"	"Value"	"duracao"
"bc2584302fffead698e1809107a60040"	"m"	"Bom se amar é pensar em você 24hs por dia, sair na rua pensando que posso cruzar com você a qualquer instante e fechar os olhos e ver seu rosto, pode até ser amor!"	"positiva"	"9.465"
"bc2584302fffead698e1809107a60040"	"m"	"Só que você não sabe como dói quando você desaprova tudo o que eu faço pra você."	"negativa"	"2.847"
"bc2584302fffead698e1809107a60040"	"m"	"Hoje é meu primeiro dia aqui, to adorando !"	"positiva"	"1.992"
"bc2584302fffead698e1809107a60040"	"m"	"Bom hoje eu e minhas amigas tivemos a ideia de fazer o Jogo da Caneta."	"neutra"	"3.718"
"bc2584302fffead698e1809107a60040"	"m"	"Todos os momentos que eu estou perdendo com você."	"negativa"	"3.71"
"bc2584302fffead698e1809107a60040"	"m"	"Olha eu não sou muito alta, mas o suficiente para a minha idade e sou abaixo do peso ideal."	"positiva"	"3.704"
"bc2584302fffead698e1809107a60040"	"m"	"Quando me abraça sinto-me protegida."	"positiva"	"2.343"
"bc2584302fffead698e1809107a60040"	"m"	"Os verdadeiros amigos são anjos!"	"positiva"	"1.102"
"bc2584302fffead698e1809107a60040"	"m"	"E quando finalmente cruzar a estrada, verás o caminho que te aguarda e o seu grande amor a lhe esperar."	"positiva"	"2.975"
"bc2584302fffead698e1809107a60040"	"m"	"Os meninos tentavam acordar o homem de todas as formas de nada de homem acordar, entao eu decidi eu mesma acordar o sujeito."	"neutra"	"3.674"
"bc2584302fffead698e1809107a60040"	"m"	"Mesmo quando esse alguém, te dá provas do quanto ele não está interessado, você continua arrumando meios de reverter isso."	"negativa"	"5.686"
"bc2584302fffead698e1809107a60040"	"m"	"Ela se interessa por todos os seus assuntos sem pé e sem cabeça."	"positiva"	"4.352"
"bc2584302fffead698e1809107a60040"	"m"	"Somos estrelas, somos nossa própria luz."	"positiva"	"1.223"
"bc2584302fffead698e1809107a60040"	"m"	"Minha mãe foi mãe solteira, não tive pai."	"negativa"	"2.951"
"bc2584302fffead698e1809107a60040"	"m"	"Parece que sempre sigo o caminho mais complicado, estou cansada de ser tudo tao dramático."	"negativa"	"3.198"
"bc2584302fffead698e1809107a60040"	"m"	"Quando o telefone toca,já me acelera o coração"	"neutra"	"1.992"
"bc2584302fffead698e1809107a60040"	"m"	"Minha mãe tirou uma foto minha com ele, com minha sobrinha e com nossa amiga(a que nos apresentou) que trabalha com ele, ela tem 42 anos."	"neutra"	"2.863"
"bc2584302fffead698e1809107a60040"	"m"	"Quando um brisa acariciar sua pele, será meu suspiro a passar."	"positiva"	"5.281"
"bc2584302fffead698e1809107a60040"	"m"	"Sou bem organizada, paranoica, tenho nojo de quase tudo."	"negativa"	"2.18"
"bc2584302fffead698e1809107a60040"	"m"	"Eu nunca amei ninguém como eu te amei."	"positiva"	"1.885"
"bc2584302fffead698e1809107a60040"	"m"	"CLARO QUE NÃO DEIXEI... QUE ÓDIO, SERÁ QUE MINHA IRMÃ NÃO VE QUE ELE NÃO PRESTA."	"negativa"	"4.278"
"bc2584302fffead698e1809107a60040"	"m"	"Chegando lá falei com minhas amigas e fui para o corredor aonde eu espero meu namorado todos os dias até 7:20, ele então chegou guardou seus materiais e veio falar comigo."	"neutra"	"5.175"
"bc2584302fffead698e1809107a60040"	"m"	"Eu estou apaixonada pelo meu melhor amigo."	"positiva"	"1.391"
"bc2584302fffead698e1809107a60040"	"m"	"Mas, o maior deles, é o ódio."	"negativa"	"2.614"
"bc2584302fffead698e1809107a60040"	"m"	"Não, agora você tá ótima!"	"neutra"	"1.264"
"bc2584302fffead698e1809107a60040"	"m"	"Meu carro que gostaria de comprar vai ter que esperar afinal não sabia que coisas para casa saiam tão caro, tudo parecia um sonho ou melhor um pesadelo."	"neutra"	"12.76"
"bc2584302fffead698e1809107a60040"	"m"	"Porque o mesmo garoto que tem coragem de chegar para falar com você, tem coragem o suficiente pra ir falar com outra menina minutos depois, e repetir as mesmas palavras pra chegar onde ele quer."	"negativa"	"7.521"
"bc2584302fffead698e1809107a60040"	"m"	"Saímos da fabrica, e fomos ao lugar próximo com poucas estrelas, mas viável, chegando no quarto um stand não era muito bonito, mas como já estávamos um com vontade do outro começamos, mas eu pedi, para me limpar, porque eu manuseio peças com óleo, graxa, etc."	"positiva"	"64.95"
"bc2584302fffead698e1809107a60040"	"m"	"Qualquer lugar que vão, a conta é SEMPRE dividida, igualmente entre os dois."	"positiva"	"4.247"
"bc2584302fffead698e1809107a60040"	"m"	"E transamos mais duas vezes num motel - não atingi o orgasmo, pra falar verdade meu vibrador me dá mais prazer, mas enfim, tudo que dá prazer eu aceito."	"positiva"	"4.631"
"bc2584302fffead698e1809107a60040"	"m"	"Estou escrevendo palavras desconexas porque minha mente é desconexa."	"negativa"	"2.905"
"bc2584302fffead698e1809107a60040"	"m"	"E o velho emocionado ao vê-los tão jovens, tão apaixonados e tão ansiosos por uma palavra."	"positiva"	"2.855"
"bc2584302fffead698e1809107a60040"	"m"	"Muitas garotas querem chamar a atenção dos garotos, rindo alto ou falando alto, isso é coisas de garotinhas sem atitude, e você não quer ser vista assim né?"	"negativa"	"4.144"
"bc2584302fffead698e1809107a60040"	"m"	"A compulsão por doces continua, me dá uma aliviada momentânea."	"negativa"	"1.767"
"bc2584302fffead698e1809107a60040"	"m"	"O homem ficou ali cortando, medindo, trabalhando o dia inteiro."	"neutra"	"3.823"
"bc2584302fffead698e1809107a60040"	"m"	"Já fiz e sofri coisas que me fazem sentir um lixo, passei por situações que não se pode desejar nem ao seu pior inimigo, hoje não vou dar detalhes, mas com o decorrer do tempo falarei sobre isso."	"negativa"	"4.11"
"bc2584302fffead698e1809107a60040"	"m"	"Então, me sobrou você."	"neutra"	"3.257"
"bc2584302fffead698e1809107a60040"	"m"	"Mais dor inútil, nenhuma dor que me ajude crescer ou amadurecer."	"negativa"	"2.894"
"bc2584302fffead698e1809107a60040"	"m"	"É melhor está sozinho, pois enquanto está sozinho você vela pelo teu coração, em algum lugar alguém também pensa que nem você e um dia vocês se encontrarão."	"positiva"	"4.462"
"bc2584302fffead698e1809107a60040"	"m"	"Ao sentir o gosto doce de uma bebida, será o meu beijo a te esquentar."	"positiva"	"2.223"
"bc2584302fffead698e1809107a60040"	"m"	"Estava morrendo de vontade de chorar, então eu segurei as lagrimas e disse pra ele que eu não podia olhar pra ele que se eu olhasse meu olho ia começar a lagrimejar."	"negativa"	"4.719"
"bc2584302fffead698e1809107a60040"	"m"	"Porque será que nunca consegui me sentir completa?"	"negativa"	"2.167"
"bc2584302fffead698e1809107a60040"	"m"	"Eu me apaixonei por um rapaz que é deste site."	"neutra"	"1.911"
"bc2584302fffead698e1809107a60040"	"m"	"Minha mãe sequer me deixa sair com ela, e leva minha irmã, e depois ela ainda reclama que é a mal amada da história."	"negativa"	"2.834"
"bc2584302fffead698e1809107a60040"	"m"	"Ela tem mania de me falar as coisas e depois dizer na minha cara, que não falou nada daquilo."	"negativa"	"3.068"
"bc2584302fffead698e1809107a60040"	"m"	"Como se nenhum problema externo pudesse nos atingir!"	"neutra"	"2.856"
"bc2584302fffead698e1809107a60040"	"m"	"É maravilhoso saber que a cada dia estamos nos unindo cada vez mais."	"positiva"	"2.686"
"bc2584302fffead698e1809107a60040"	"m"	"De vez em quando temos nossas briguinhas, mas eu amo ele."	"positiva"	"2.344"
"bc2584302fffead698e1809107a60040"	"m"	"Mas dessa vez acabou tudo bem, depois de tanta dor e tanto sofrimento pelas circunstâncias, tudo acabou, bem."	"positiva"	"6.199"
"bc2584302fffead698e1809107a60040"	"m"	" Paixão é apenas uma coisa de momento e gostar é diferente de amar."	"positiva"	"4.447"
"bc2584302fffead698e1809107a60040"	"m"	"Como eu já havia quebrado a cara em um outro relacionamento (aliás, em quase todos) nem dei muita bola, mas depois o conheci melhor e comecei a gostar dele."	"positiva"	"4.968"
"bc2584302fffead698e1809107a60040"	"m"	"Minha vontade era pegar nos seios dela, na coxa, beijar o corpo dela todo, estava bem excitado."	"positiva"	"1.992"
"bc2584302fffead698e1809107a60040"	"m"	"Às vezes tenho a sensação de que os animais são ligeiramente mais dotados de inteligência do que nós humanos."	"positiva"	"3.839"
"bc2584302fffead698e1809107a60040"	"m"	"Mas isso, a partir de hoje vai mudar, porque a partir de hoje eu vou empenhar-me ao máximo, e vou conseguir fazer uma dieta saudável para emagrecer."	"positiva"	"3.543"
"bc2584302fffead698e1809107a60040"	"m"	"Quero toda a tranquilidade para você."	"positiva"	"1.655"
"bc2584302fffead698e1809107a60040"	"m"	"Bem assim, estava sorrindo pra vida, sem querer algo sério e ele foi me conquistando aos poucos com uma conversinha gostosa."	"positiva"	"3.424"
"bc2584302fffead698e1809107a60040"	"m"	"O bom de tudo é que, toda noite antes de dormir, eu oro."	"positiva"	"2.343"
"bc2584302fffead698e1809107a60040"	"m"	"Me amou sempre quando eu mais precisei, sempre me apoiou."	"positiva"	"2.208"
"bc2584302fffead698e1809107a60040"	"m"	"Ele sempre fazia propostas de webcam mais hot e eu já cheguei a ficar de calcinha e sutiã, mas isso foi uns bons meses depois."	"neutra"	"5.298"
"bc2584302fffead698e1809107a60040"	"m"	"Sei muito bem que vou ficar escrevendo e ele vai estar olhando, analisando o que eu tô fazendo."	"neutra"	"5.104"
"bc2584302fffead698e1809107a60040"	"m"	"Tive uma outra fase de mudança de humor na frente dele e ele me ameaçou de terminar o namoro se eu não tomasse os estabilizadores de humor."	"negativa"	"3.15"
"bc2584302fffead698e1809107a60040"	"m"	"O poder de reação está dentro de cada um de nós."	"positiva"	"2.321"
"bc2584302fffead698e1809107a60040"	"m"	"Que vontade de voltar no tempo, ter você do meu lado, com seu olhar iluminado."	"positiva"	"2.911"
"bc2584302fffead698e1809107a60040"	"m"	"Senti firmeza no lado dela vi interesse isso me animava."	"positiva"	"2.16"
"bc2584302fffead698e1809107a60040"	"m"	"Continuo, por ela e com ela."	"positiva"	"1.279"
"bc2584302fffead698e1809107a60040"	"m"	"Comecei a cortar meus pulsos a fim de trazer dor física e esquecer a dor emocional."	"negativa"	"2.302"
"bc2584302fffead698e1809107a60040"	"m"	"Meu fim de semana foi razoável, digamos que esperava um pouquinho mais."	"positiva"	"4.065"
"bc2584302fffead698e1809107a60040"	"m"	"Pois é, da mesma maneira que você amou ela, eu amo, e estava precisando dela aqui no céu."	"positiva"	"4.481"
"bc2584302fffead698e1809107a60040"	"m"	"Tenho fascínio por alienígenas, tipo, sou louco por eles, acredito em alienígenas e já vi um óvni a alguns meses."	"neutra"	"6.255"
"bc2584302fffead698e1809107a60040"	"m"	"Eu te amo, e jamais vou deixar você na mão."	"positiva"	"1.4"
"bc2584302fffead698e1809107a60040"	"m"	"Equações são mesmo muito legais de se fazer."	"positiva"	"2.047"
"bc2584302fffead698e1809107a60040"	"m"	"Em poucos minutos, Helen gozou de um jeito que nunca tinha visto, era verdadeiro, era muito mais do que um simples sexo."	"positiva"	"2.985"
"bc2584302fffead698e1809107a60040"	"m"	"Me bati muito, e mordi a mim mesma 3 vezes."	"negativa"	"1.951"
"bc2584302fffead698e1809107a60040"	"m"	"Meu avô , me ensinando o dever de casa e tentando arrancar meu dente mole."	"neutra"	"6.321"
"bc2584302fffead698e1809107a60040"	"m"	"Depois de um tempo, estava eu dançando alegremente, como se nada estivesse acontecido."	"positiva"	"3.406"
"bc2584302fffead698e1809107a60040"	"m"	"Me perdoa, eu cometi erros imperdoáveis, assim como já perdoei, eu cometi deslizes exagerados, e não foi a primeira vez, eu menti por medo da sua reação, por medo de que você me abandonasse, lutei tanto ao lado desse medo, que de nada me adiantou, o medo só fez com que eu te perdesse."	"negativa"	"5.505"
"bc2584302fffead698e1809107a60040"	"m"	"Como é pública, o nível é bem elevado."	"neutra"	"3.021"
"bc2584302fffead698e1809107a60040"	"m"	"Ele disse que não quer que eu me separe, não quer me ver sozinha."	"positiva"	"4.752"
"bc2584302fffead698e1809107a60040"	"m"	"Começamos nos beijar, ele falou coisas fofas."	"positiva"	"1.246"
"bc2584302fffead698e1809107a60040"	"m"	"Minha irmã mais nova, não presta, eu estava ajudando ela a pagar a faculdade dela e ela nunca foi capaz de me tratar com amor e respeito; pelo contrario na frente da minha tia que me criou ela nem me cumprimentava."	"negativa"	"5.552"
"bc2584302fffead698e1809107a60040"	"m"	"Romance é por tempo indeterminado, enquanto o lance tem tempos contados."	"positiva"	"2.584"
"bc2584302fffead698e1809107a60040"	"m"	"Eu sempre fechava a janela e brigava com você por ela estar aberta."	"negativa"	"4.288"
"bc2584302fffead698e1809107a60040"	"m"	"Eu queria muito ter a amizade dele, mas ele sempre vem com segundas intenções, estou quase dando um fim nisso, quer dizer de outra forma, excluindo ele."	"negativa"	"3.895"
"bc2584302fffead698e1809107a60040"	"m"	"Eles decidiram agir da forma mais natural possível."	"neutra"	"2.182"
"bc2584302fffead698e1809107a60040"	"m"	"Esta história fala sobre o relaciomento entre mulheres."	"neutra"	"2.616"
"bc2584302fffead698e1809107a60040"	"m"	"Acho que vou fazer permanente e libertar os cachos que existem dentro de mim!"	"positiva"	"5.152"
"bc2584302fffead698e1809107a60040"	"m"	"Num certo dia, brigamos e eu não aguentei e terminei"	"negativa"	"2.328"
"bc2584302fffead698e1809107a60040"	"m"	"Seria bom tomar cuidado com certas manias."	"positiva"	"2.632"
"bc2584302fffead698e1809107a60040"	"m"	"Só q tenho medo de não conseguir, de me arrepender, to aflita sem saber o que pensar, queria muito desabafar com uma amiga mas eu não tenho."	"negativa"	"5.895"
"bc2584302fffead698e1809107a60040"	"m"	"A única coisa que fizemos foi sexo oral, ele em mim."	"positiva"	"1.848"
"bc2584302fffead698e1809107a60040"	"m"	"Chegando na casa dele, eu me senti confortável."	"positiva"	"1.847"
"bc2584302fffead698e1809107a60040"	"m"	"Hoje senti uma saudade bem gostosa de todos e do lugar onde fiquei."	"positiva"	"2.647"
"bc2584302fffead698e1809107a60040"	"m"	"Não tendo mais você, acho que é o que me resta."	"negativa"	"3.649"
"bc2584302fffead698e1809107a60040"	"m"	"Ela mesma já disse que ele é super MATERIALISTA e se preocupa muito com ele mesmo."	"negativa"	"10.671"
"bc2584302fffead698e1809107a60040"	"m"	"Eu discuti ontem com minha avo, minha madrinha porque ela não confiou em mim para ir na padaria pra compra pão, mandou meu avo seguir."	"negativa"	"4.838"
"bc2584302fffead698e1809107a60040"	"m"	"Estou aqui, sentindo o gosto da droga que ainda escorre goela a dentro descendo do meu nariz, estou depressivo, beirando ao desespero e com uma tristeza imensa."	"negativa"	"6.015"
"bc2584302fffead698e1809107a60040"	"m"	"Acho isso ridículo, intendam se ele não gosta de você agora ,nem adianta minha filha, aliás adianta sim, se você ter uma bunda enoorme e um peito grande, ele pode até pensar em se interessar por você."	"negativa"	"18.64"
"bc2584302fffead698e1809107a60040"	"m"	"Na semana seguinte estava chovendo muito, acordei durante a noite assustada, a casa estava cheia de água, na altura da cama."	"negativa"	"2.518"
"bc2584302fffead698e1809107a60040"	"m"	"Ainda tenho sua coleira, seus potes de ração, tudo que te pertencia."	"negativa"	"3.36"
"bc2584302fffead698e1809107a60040"	"m"	"Antes de mandar, primeiro vê como foi o rumo entre os dois no dia."	"neutra"	"3.286"
"bc2584302fffead698e1809107a60040"	"m"	"A maturidade bateu em minha porta cedo, eu tinha que colocar comida na mesa cedo."	"neutra"	"3.232"
"bc2584302fffead698e1809107a60040"	"m"	"O Senhor conhece e sonda o meu coração, sabe o que penso, o que sinto."	"positiva"	"2.567"
"bc2584302fffead698e1809107a60040"	"m"	"O único que sabe a resposta é ELE, portanto, reflita sobre a sua vida e peça perdão pelos seus pecados, como a Bíblia mesmo ensina não julgue o próximo, para não ser julgado."	"positiva"	"3.056"
"bc2584302fffead698e1809107a60040"	"m"	"Sempre estive sozinha e parece que fico sozinha a cada dia que passa, minha cabeça dói e minhas lagrimas não conseguem parar. "	"negativa"	"3.312"
"bc2584302fffead698e1809107a60040"	"m"	"enho certeza que isso se chama AMOR."	"positiva"	"2.048"
"bc2584302fffead698e1809107a60040"	"m"	"Mas nos últimos tempos, vem acontecido coisas estranhas comigo."	"neutra"	"5.84"
"bc2584302fffead698e1809107a60040"	"m"	"Nada contra, claro, mas as pessoas deveriam se enxergar mais, pelo menos eu acho."	"positiva"	"3.616"
"bc2584302fffead698e1809107a60040"	"m"	"Uma colega minha se matou antes dos 30 anos!"	"negativa"	"2.291"
"bc2584302fffead698e1809107a60040"	"m"	"Estou sem chão, sem rumo, sem sonhos."	"negativa"	"1.901"
"bc2584302fffead698e1809107a60040"	"m"	"Entrei lá decidida que só sairia com algum outro remédio além do antidepressivo."	"neutra"	"2.582"
"bc2584302fffead698e1809107a60040"	"m"	"Faço tudo que estiver ao meu alcance porque pra minha vida ser perfeita só falta você nela."	"positiva"	"2.696"
"bc2584302fffead698e1809107a60040"	"m"	"Mas a questão é, demonstrar interesse por outra pessoa, transparecer que esta reparando, encarando?"	"neutra"	"4.112"
"bc2584302fffead698e1809107a60040"	"m"	"Não paro de pensar em você."	"positiva"	"1.375"
"bc2584302fffead698e1809107a60040"	"m"	"Eu odeio não porque me fizeram algo, mas pelo fato de você ter se entregado para elas."	"negativa"	"3.343"
"bc2584302fffead698e1809107a60040"	"m"	"Ele só está fazendo isso porque não aguenta mais a mãe dele e que quando eles brigaram ele pegou toda a roupa dele e colocou em uma sacola e fez maior sacanagem com ele."	"negativa"	"3.151"
"bc2584302fffead698e1809107a60040"	"m"	"Quando ele deixa claro que NÃO GOSTA DE TI, você chora ou/e fica triste por alguns dias, mas depois pensa em algum jeito de fazer com que ele veja o quanto você é especial."	"negativa"	"2.752"
"bc2584302fffead698e1809107a60040"	"m"	"u queria morrer, não sabia nomear o que estava a senti, era uma mistura de medo, de desespero, e uma enorme sensação de solidão, sempre fui solitária."	"negativa"	"2.983"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Eu particularmente não vou ligar se ele falar que só me quer como amiga, tá de boa, mas eu só não quero que ele me trate pior."	"neutra"	"6.992"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Amiga, acabei de ver a foto da Miih com o namorado no seu orkut, não me leve a mal, mas ele já deve ser bem mais velho que ela"	"neutra"	"6.615"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Deus colocará uma pessoa boa em minha vida, que dará todo o amor que eu preciso e quando eu formar minha família eu terei o amparo que nunca tive."	"neutra"	"4.621"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Eu achava que algumas coisas tão banais, eram mais importantes."	"neutra"	"2.184"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"No dia estabelecido, à frente da tenda do feiticeiro, os dois esperavam com as aves dentro de um saco."	"negativa"	"14.725"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Já falei algumas coisas pra ela, mas é complicado falar do namorado alheio né?"	"neutra"	"2.891"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Tudo ia bem ele era do exercito não ganhava muito mais era o suficiente, com 2 anos de casados ele foi promovido a sargento e claro tudo ficou bem melhor financeiramente."	"neutra"	"7.63"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Acho que ele prefere você, e não a minha razão."	"neutra"	"2.669"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Sorte que ELE (namorado) me ligou , o tempo passou bem rápido, conversamos a beça , estamos bem agora."	"neutra"	"5.199"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Será que sou só eu, que nunca tive um namoradinho bonitinho e perfeitinho nem que fosse só por um mês ?"	"neutra"	"3.875"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Ao contrário, gostaria de estar sempre ao seu lado para te amar e te dar muito carinho."	"positiva"	"4.796"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Eu já vinha recebendo vários sinais de que não era ele, mas não tinha percebido, e só agora depois disso, parei para olhar a minha volta e vi que não é ele o meu cara."	"neutra"	"7.91"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Mas foi tranquilo. Deitei e dormi feito um bebê, das duas vezes que eu tomei."	"neutra"	"2.071"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Pelo menos as matérias da faculdade vão ser mais legaizinhas e mais a ver com o curso."	"neutra"	"3.672"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Minha mãe aconselhou um dia que quando eu tivesse um grande amor eu deveria lutar por ele e foi oque eu fiz."	"neutra"	"4.431"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"E espero que me compreenda, porque não pedi pra me apaixonar, pois quem manda na gente é o coração."	"neutra"	"5.315"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Esta noite a lua está tão linda, tão perfeita, uma obra prima de Deus."	"neutra"	"2.301"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Eu me sinto fraca e sufocada pelo meu próprio coração."	"neutra"	"5.261"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Te Amar ao ver o sol nascer pela manhã"	"neutra"	"3.756"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"E você merece amor melhor, você merece coisa melhor, um cara melhor."	"neutra"	"7.501"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Sei que a tristeza excessiva é devido aos efeitos da droga, sei que essa tristeza química vai passar, mas a tristeza real pela vida que levo, esta me acompanha todos os dias."	"negativa"	"9.836"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Fizemos tudo que um casal normalmente faz , namoramos , brincamos , rimos , e brincamos de um jeito diferente , nos olhamos , sorrimos , nos beijamos e sorrimos de novo."	"neutra"	"3.818"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Esperar é doloroso, esquecer é doloroso, mas não saber o que fazer é o pior tipo de sofrimento."	"negativa"	"4.626"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Não acaba uma batalha, a guerra vai continuar, a guerra é destruir as correntes que me separam das minhas aspirações, que me separam dos meus sonhos."	"negativa"	"10.671"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Declarações de amizade e dos desenhos doidos no caderno de escola."	"neutra"	"2.177"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Ele me levou pro quarto dele, e lá foi muito bom."	"neutra"	"1.521"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"E agora a janela está sempre aberta como você sempre me pedia e nem percebi."	"neutra"	"2.583"
"79d2f0d2275aacd4e4e71a607a16f228"	"f"	"Sentou em cima de mim e se esfregava em mim gostoso."	"neutra"	"2.607"
