"ParticipantMD5"	"GeneroCod"	"frase"	"Value"	"duracao"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Que dor imensa é essa saudade, todos os dias quando acordo pego o telefone querendo ligar pra saber como a senhora está, acho que ainda não consegui discernir tudo isso."	"neutra"	"9.219"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Aí ela veio dizendo que estava horrível, que eu não sabia fazer nada direito, que meu curso não vale de nada e que as outras pessoas fazem melhor que eu."	"positiva"	"6.175"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Não vou falar da tragédia de Santa Maria, pois só em pensar me da vontade de chorar, bom vou terminar agora, depois da escola eu venho contar mais!"	"neutra"	"21.615"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Preciso de bons curativos, que não sejam eternos, afinal nada é para sempre, mas, que não sejam descartáveis."	"positiva"	"5.125"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"É muito bom ter uma pessoa que você ama ao lado."	"positiva"	"2.189"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Quanto aos sintomas do TOC, continuam bem chatinhos."	"neutra"	"2.532"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Mas eu ainda estava em êxtase."	"neutra"	"4.798"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Tava cheio hoje e isso é um saco, demora mais."	"negativa"	"6.386"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Tudo começou assim, fui visitar uma amiga minha que me ligou mais cedo dizendo que queria me ver, porém, ao chegar na frente da casa dela vi que estava tudo fechado, ou seja ou ela não estava em casa ou já estava dormindo."	"neutra"	"5.277"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Sou muito alta e magra, não tenho corpo, e sofro por causa disso."	"negativa"	"8.584"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Saímos e fomos no horario de trabalho para um motel chamado Beira Rio, proxímo de nosso trabalho. "	"negativa"	"3.381"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E me lembro também, como você conseguia aplacar a minha dor."	"neutra"	"5.262"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E eu sou uma pessoa que não percebo quando alguém tem interesses por mim, só que nesse caso eu tô desconfiada disso."	"positiva"	"86.111"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Pior é que eu gostei dele também."	"neutra"	"6.042"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"É estranho o modo como ainda penso nele, tenho vontade de ligar pra ele."	"neutra"	"4.255"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Uma tarde ele chegou me dizendo que precisa ir a um evento no quartel."	"positiva"	"3.18"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ela teve 5 filhos e nenhum teve pai."	"negativa"	"9.867"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E foi assim até 5 da manhã, quando eu finalmente resolvi ir dormir."	"negativa"	"9.931"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Sem contar que as nossas mensagens varavam madrugadas e sempre terminavam no mesmo assunto, sexo."	"neutra"	"4.029"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E eu cansei de me preocupar com os outros, querer sempre o bem das pessoas ao meu redor, e levar nome de chata."	"neutra"	"6.889"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"u ainda não consegui parar de me cortar, eu sei que isso é um problema e tal mas pô tá difícil."	"neutra"	"3.531"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Esse é um local de muitos desabafos e eu me sinto meio mãezona de muitos que escrevem, pois sou mais velha que boa parte das meninas aqui."	"neutra"	"5.081"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"O remédio funciona, mas o problema é que ele tem efeitos colaterais mais que fortes."	"neutra"	"4.768"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Pois bem, eu vi ele, ele me viu, mas não falou comigo."	"neutra"	"8.095"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Você viajou, está longe de mim."	"neutra"	"2.284"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Vai chegando feriado ou final de semana e eu conto as horas para ir à casa dos meus pais."	"negativa"	"3.556"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Sinto como se uma parte de mim estivesse em outro lugar."	"positiva"	"10.089"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu e Carol estamos cada vez mais amigas, adoro ela."	"neutra"	"16.358"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E será egoísmo da sua parte deixar os outros resolverem."	"negativa"	"6.566"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu não trato ele mal, mas cara ele só fala merda, eu já disse que não quero mais ficar com ele, mas ele insisti de uma forma que sufoca."	"negativa"	"3.461"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Então resolvi procurar no Google alguma clinica que fazia terapia de vidas passadas em Goiânia, até então eu nem sabia que existia isso aqui, só tinha visto pela televisão."	"neutra"	"4.013"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"á havíamos ficado antes e foi muito louco ela já havia me chupado até eu gozar na boca dela."	"neutra"	"8.153"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu estou muito feliz com a aprovação, mesmo sabendo que não foi merecida de verdade."	"negativa"	"2.728"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ontem ela estava no trabalho e minha prima falou que ela tinha chocolate, e eu sou louca por chocolate."	"neutra"	"2.933"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"No decorrer dos anos, encontramos vários tipos de anjos."	"negativa"	"4.741"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Você foi simplesmente roubado de mim, não é?"	"positiva"	"11.526"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Essa é uma frase que eu costumo falar para alguém que pergunta sobre minha vida, mas ninguém entende."	"neutra"	"4.742"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Sou seletiva em minhas amizades."	"neutra"	"8.925"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Hoje acaba uma guerra."	"neutra"	"1.961"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ainda passo todos os natais de lá pra frente sozinha, e páscoas também."	"neutra"	"7.811"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu emprestei o dinheiro para o meu pai e sinceramente, me arrependo muito disso."	"neutra"	"7.227"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"É mesmo uma ousada declaração de amor."	"positiva"	"3.829"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	" Eu divido o quarto com a minha irmã, então ficou eu na minha cama, ele no colchão (no chão do meu lado) e minha irmã na cama dela que é logo do lado (pertinho)."	"neutra"	"2.85"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Não conseguia responder, não chorava, não sorria, simplesmente sentei no chão do banheiro olhando para o nada, com uma eterna sensação de bem estar em meio ao vazio que me atormentava."	"neutra"	"6.121"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Pensava em seguir as regras, fazer papel de bom garoto, me preocupava com o que os outros estavam pensando de mim."	"neutra"	"6.38"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Fui pra sala e um pouco depois minha professora nos levou pra biblioteca."	"negativa"	"7.134"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ninguém, nem meus pais nem meus irmãos ia saber porque estava chorando, nunca."	"neutra"	"5.933"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ficar sem você é ter a noção do tempo e não saber preenchê-lo, é perder a paz e conhecer a ausência de alguém presente."	"neutra"	"4.23"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Estávamos uns dias sem ter contato, quando ele me liga perguntando se eu havia esquecido ele e porque eu havia sumido."	"positiva"	"4.11"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Na hora que fui embora ele me deu um bombom, serenata de amor."	"neutra"	"2.627"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ele se aproximou de mim me deu aquele abraço bem apertado e disse eu te amo."	"negativa"	"8.238"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Então é isso, fico por aqui, hoje estou muito feliz e com saudade dele já, a gente é grudento do nosso jeito, e eu amo isso."	"positiva"	"4.113"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Meus olhos começam a se encher de lágrimas."	"negativa"	"4.94"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ela não pode sair aqui sem ele, apenas ficar em casa!"	"neutra"	"92.943"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E oba, ele ja decorou meu nome, aquela chata da Aline ficou morrendo de inveja, eu to gostando dos professores novos, e principalmente o Kairton."	"neutra"	"1.427"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Estou gostando de amar, e de ser amada, melhor coisa que tem é ser correspondida em relação a sentimentos bons."	"neutra"	"6.782"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Só é pra eu me separar, quando ele se separar."	"negativa"	"4.995"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Meu namorado não parece ser tão mais velho do que eu não, mas isso me chateia, porque o amor não depende da idade."	"neutra"	"6.556"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Mandei um e-mail para o meu colega na quarta feira passada, dizendo que se ele estivesse disponível eu estava precisando conversar."	"positiva"	"5.903"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Também comprei abóbora e me dirigi ao caixa pagador."	"neutra"	"30.3"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E conseguem, emagrecem e tornam-se mulheres com um peso perfeitamente normal, e muito mais bonitas!"	"negativa"	"4.139"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu lembro de tantos momentos , tantas coisas boas que agente fez junta, voce foi um anjo pra mim."	"negativa"	"3.988"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Sempre foi considerada pelos parentes um nada, não tinha dinheiro, era doente e muito infeliz."	"neutra"	"2.539"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ai contei pro meu pai, o que ela tinha me dito naquele dia, ela falou que é mentira, que eu sou mentirosa e ela não disse nada daquilo."	"negativa"	"5.986"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Conheci um amigo da minha irmã esses dias, ele tem 17 anos e pelo que percebi, é bem galinha, resolvi então, dar uma estudadinha no seu tipo e vou dar algumas dicas para as menininhas apaixonadas que lerem isso."	"negativa"	"6.364"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Pra quê ela mente desse jeito?"	"negativa"	"6.433"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E antes de você nascer, eu já tinha escrito a sua história."	"negativa"	"35.338"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ele brincou, o que doeu um pouco, por conta do dedo grosso, mas foi bom."	"neutra"	"16.913"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Minha irmã, não tenho nada com ela, nem existe para mim, meu irmão, tenho dó, mas ele vive bem apesar de tudo."	"neutra"	"3.147"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Nunca me arrependi tanto, duvido que eu vou passar com esses acertos, pra passar em Edificações tem que acertar de 40 pra cima."	"neutra"	"10.669"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ver vc sair poderia ter sido mais um, mas nao é isso o que está acontecendo."	"neutra"	"8.674"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Se os dois acabarem se dando bem conversando, provavelmente, esse vai ser um sinal de que ela está gostando de conversar e tá achando você uma pessoa legal, isso é muito importante para que tudo dê certo."	"neutra"	"4.4"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu faço milagres, você não sabe, mas eu estou planejando o seu futuro, e os planos que tenho para você, irão te fazer muito feliz."	"neutra"	"12.451"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eles só esperam um dia conseguir dizer, uma oportunidade, uma chance."	"neutra"	"18.505"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ele não entende porque ele nunca teve que passar por uma dificuldade assim, mas eu tenho certeza que se fosse a mãe dele no lugar do meu pai, ele teria feito o mesmo."	"neutra"	"3.808"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Quando chega a noite, hora de dormir, encosto a cabeça no travesseiro e meu pensamento me transporta para um mundo maravilhoso."	"neutra"	"4.029"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Tomei mais um comprimido de antidepressivo (normalmente só tomo dois) e fui escutar música."	"neutra"	"2.304"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu não sei se você se lembra disso, cachorro, mas eu lembro."	"neutra"	"4.267"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Tenho a estatura de 1,57 cm e 60 kg."	"neutra"	"4.157"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Os amigos dele já notaram que eu estou gostando dele demais ."	"neutra"	"2.031"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu fui tão idiota, em valorizar depois de perder."	"neutra"	"7.223"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Fazer as escolhas certas é que é o difícil da coisa."	"neutra"	"7.602"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Mas eu só tenho esse jeito de expressar o que eu sinto."	"neutra"	"3.736"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Só você me faz sorrir."	"negativa"	"2.501"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"A beleza de uma mulher está no seu sorriso, na sua personalidade, na sua simplicidade."	"negativa"	"2.208"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ah! Meu bem, você é a minha metade."	"neutra"	"2.677"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Hoje foda-se, não to nem ai para o que vocês pensam sobre mim, não estou nem ai pra sua popularidade, vai contar mentira na casa do caralho, não no meu ouvido."	"neutra"	"4.058"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu só queria ser motivo de orgulho, mas pelo jeito realmente nunca serei boa o suficiente para você, e eu não consigo mais fingir que está tudo bem, porque não está!"	"neutra"	"6.808"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Cheguei no trabalho hoje tão desanimada, vejo tanta coisa pra fazer mas não tenho estímulo, fico revoltada quando penso que me esforço tanto para dar o melhor de mim nessa empresa e as pessoas indiretamente atrapalham o meu trabalho."	"negativa"	"4.521"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Oi querido diário, mais uma vez estou aqui me sentindo uma merda e a culpa é toda minha!"	"neutra"	"3.659"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"No final das contas, ela acabou indo dormir com o meu pai, e minha mãe na cama dela (da minha irmã)."	"neutra"	"4.056"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Você lambeu minhas lágrimas, e dormiu do meu lado sempre que eu chorei até cair no sono."	"positiva"	"3.162"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Luana minha amiga me levou pra um culto evangélico para o pastor falar comigo, eu liguei pro meu namorado na época pra ir comigo."	"neutra"	"6.725"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Depois os rapazes também gostam de rapariags que tenham algum corpo. Não aquelas que só parecem que têm ossos."	"positiva"	"4.794"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"O que acontece hoje, eu recompenso amanhã."	"neutra"	"2.273"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Te amo muito meu Pai!"	"positiva"	"1.986"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	".Foi legal, depois de muita conversa ficamos namorando, incrível como aquele garoto tem o dom de me enlouquecer e ao mesmo tempo me fazer feliz."	"positiva"	"3.219"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Esses últimos 3 meses do mês é o período que mais trabalhamos pois ganhamos por comissão."	"neutra"	"5.551"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Esses sentimentos começaram quando tinha 14 anos(eu acho), não sei o que deu de errado na minha vida."	"neutra"	"9.328"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"se mostrou até irritado pois disse que não estava muito afim de ir, mas disse que era preciso."	"positiva"	"3.797"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Já perdi as contas de quantos modos eu já tentei descobri a verdade."	"negativa"	"3.271"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Chegando lá fomos para uma suite stand, super confortavel e lá começou, beijos gostosos por todo o meu pescoço e logo vi que ela estava super fogosa."	"negativa"	"5.524"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Mas apesar de todas essas coisas, às vezes esqueço de tudo que to passando e me sinto tão bem."	"negativa"	"8.805"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Tipo tudo estava muito bem muito legal"	"neutra"	"2.247"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"QUE VOCÊ ME ENSINE A SER MAIS HUMANA E O VERDADEIRO SENTIDO DO AMOR, DESDE JÁ ME PERDOE-ME PELOS MEUS EXCESSOS PARA CONTIGO, MAS QUE ESSA LINDA OPORTUNIDADE, SEJA APROVEITADA E QUE DEUS NOS AJUDE DIARIAMENTE A SERMOS MÃE E FILHO QUE VENHA MEU FILHO AMADO."	"negativa"	"8.095"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Obrigado por ter mudado minha vida, e salvado ela."	"neutra"	"2.216"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Não tenho mais aquela aparência tão jovem, mas o meu coração ainda é o mesmo que te amou, que te deu carinho, e adorou receber o seu."	"neutra"	"5.362"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Mas não é por isso se sente necessidade de viver anunciando suas qualidades."	"neutra"	"4.776"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Este foi o relato do meu sexo de ano novo."	"neutra"	"4.755"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Durante um momento de descontração e risos, eu tive um momento muito estranho, senti um espírito próximo de mim e de repente eu tive uma sensação de que eu já havia estado naquela clínica ali antes."	"neutra"	"3.796"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"O namorado não é o meu."	"neutra"	"4.339"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Se ele tivesse 50 anos e eu o amasse, eu ficaria com ele sem nenhum problema"	"negativa"	"5.164"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Durante o dia, conseguia ver meu irmão pela janela, um belo menino loiro, somos bem mais que irmão, compartilhamos segredo, ele é meu cúmplice e sou a dele."	"neutra"	"2.496"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Nunca me arrumei tão rápido, ainda bem que moro a uns cinco minutos de carro pro meu trabalho."	"neutra"	"2.85"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Conheci uma menina nova lá, acho que vamos ser amigas."	"neutra"	"5.222"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E meu pai, com certeza não vai lembrar."	"neutra"	"2.724"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Não tenho o toque da sua mão deslizando meu corpo, não tenho seus abraços, não tenho seus beijos, não tenho você em minha vida."	"neutra"	"5.033"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Por um lado vai ser bom porque não vou ter que escutar minha mãe gritando no trânsito, o que ja ajuda muito."	"neutra"	"1.914"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Não deu nem 2 semanas e eu não aguentei e pedi pra ele pra voltar pra dosagem anterior - 2 comprimidos."	"neutra"	"1.409"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ele me dizia tenho certeza de que a gente nunca vai fazer essas coisas que conversamos, mas tudo bem."	"positiva"	"19.355"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu peguei achando que fosse aqueles livros de criancinhas que falam : Querido diário.. Hoje eu aprendi a ler.. "	"negativa"	"4.727"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Só sei que ontem eu sonhei com ele e quando estou com ele me esqueço de tudo que está em volta de mim . "	"negativa"	"16.665"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Dessa vez vou ter que ser forte."	"neutra"	"11.706"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ovos sem colesterol e carne de porco light são exemplos do que pode fazer a pesquisa genética em busca de alimentos mais saudáveis."	"positiva"	"2.876"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ouvi papai e mamãe conversando ontem no quarto, eles disseram que todos os recursos médicos estariam a minha disposição a preço que fosse."	"negativa"	"4.412"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Quando meus pais se divorciaram, não me restou mais nada."	"neutra"	"3.415"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Sou muito frienta, quando eu estava na minha cama, eu peguei 3 cobertas e estava de blusa de frio."	"negativa"	"2.745"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Sempre vou lembrar com carinho de tudo o que vivi com você."	"neutra"	"6.863"
"bc2584302fffead698e1809107a60040"	"m"	"Descobri também que ele estava traindo minha mãe com minha tia."	"negativa"	"74.463"
"bc2584302fffead698e1809107a60040"	"m"	"Me lembro que eu comia muito na escola, para não ter que comer em casa, e tomava banho escondido, era muito triste."	"positiva"	"5.827"
"bc2584302fffead698e1809107a60040"	"m"	"A aula de português estava chata."	"neutra"	"1.856"
"bc2584302fffead698e1809107a60040"	"m"	"Depositamos tanta confiança e tanto sentimento nas pessoas."	"positiva"	"3.583"
"bc2584302fffead698e1809107a60040"	"m"	"Quando li essa mensagem eu pensei vou ligar para ele e ver como ele está, e tenta adianta oq ele quer fala comigo."	"neutra"	"9.175"
"bc2584302fffead698e1809107a60040"	"m"	"Meu marido em 10 anos não consegue colocar nada pra dentro de casa as contas estão atrasadas a geladeira vazia, ele é preguiçoso!"	"negativa"	"10.422"
"bc2584302fffead698e1809107a60040"	"m"	"Hoje me senti muito só e ao invés de chorar, como sempre, me automutilei."	"negativa"	"2.111"
"bc2584302fffead698e1809107a60040"	"m"	"Quando eu tinha três anos fui morar na casa de uma tia, pois minha mãe não tinha condição de me criar."	"positiva"	"2276.727"
