"ParticipantMD5"	"GeneroCod"	"frase"	"Value"	"duracao"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Acho que a maioria nem vai responder, só por ter passado por uma experiência tão ruim em relação a estes."	"neutra"	"4.799"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Quando acordei ele me abraçou, me beijou me chamando de preguiçosa e falou te amo  Ele é lindo demais."	"positiva"	"4.93"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Sempre gostei de admirar o céu, de olhar as estrelas, entender o mistério que há lá em cima e quando olho a lua, ah lua!"	"neutra"	"5.349"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Agente está começando a se afastar e você nem notou."	"negativa"	"5.821"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Mas ela é muito especial ela é a minha melhor amiga."	"positiva"	"3.715"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Não quero ficar uma baleia, ja to gorda demais !"	"negativa"	"3.17"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ele não se importa é com nada."	"neutra"	"2.962"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Aí ele disse que a gente fazia outro dia."	"neutra"	"3.924"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Me imagino em paz comigo mesma, com tudo que eu tiver feito da minha vida."	"neutra"	"3.015"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Apesar de ser tarja vermelha, não vou poder usar ele mais do que dois meses, por causa da dependência."	"neutra"	"6.746"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ir pra casa do melhor amigo/irmão só pra ver tv , e tomar banho na piscina de 1000 litros dele."	"neutra"	"4.3"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Quer dizer já conhecia ela de vista nos falávamos só por um Oi."	"neutra"	"6.071"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"A uns meses atrás eu reencontrei um amigo então ele começou a me dar ideia e eu fui acreditando ele falo tanta coisas linda."	"neutra"	"4.358"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"É preciso somente que se tenha a alma limpa e desprovida de mágoas e rancores."	"positiva"	"5.402"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	" Eu que mando na hora do sexo."	"neutra"	"1.856"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Era um belo trabalho."	"neutra"	"0.871"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Quando somos jovens e nos apaixonamos vemos tudo de um modo fantasioso e cheio de coisas boas e então nos damos de corpo e alma na vida que achamos ser perfeita."	"neutra"	"7.17"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Se bem, que agora não tá diferente, porque de todo jeito ele tá comigo por piedade."	"negativa"	"5.192"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"No dia do aniversário dele eu vi ele escondendo drogas dentro do meu quarto , e eu fui lá e contei pra minha mãe."	"neutra"	"5.482"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ando muito estressada ultimamente."	"negativa"	"3.837"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"É só você olhar aqueles casais idosos que estão a tantos anos e até hoje estão juntos até que a morte os separe!"	"neutra"	"6.099"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ainda lembro das palavras doces que você dizia."	"neutra"	"2.35"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"O antidepressivo tem sua parcela de contribuição, mas não é só ele."	"neutra"	"2.695"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ninguém quando ama de verdade consegue esquecer este sentimento que é acima de tudo, este sentimento é o amor de verdade."	"positiva"	"6.041"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Depois ele me disse que eu valorizo e desvalorizo ele muito rápido, que mudo constantemente de humor, uma hora to triste e outra hora super alegre e me perguntou se eu tinha algum transtorno de personalidade ou de humor."	"neutra"	"9.709"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"QUE O AMOR AO PRÓXIMO E A VONTADE DO CONHECIMENTO SEJA A SUA MARQUINHA NESTE LINDO ESPIRITO ILUMINADO."	"neutra"	"8.222"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Tentei dormir na varanda , estava tão bom , sabe , olhando a lua."	"neutra"	"2.6"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu queria ser uma conhecedora da vida, pra entender meu coração."	"neutra"	"2.141"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Foi eu, minha irmã, namorado, pai e mãe."	"neutra"	"1.527"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Me refugiei dentro da umbanda com meus guias e guias dos outros."	"neutra"	"2.518"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Sai de madrugada e diz que foi comprar um pastel."	"neutra"	"3.38"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Então, você é que terá que ir lá e falar com ela, qualquer coisa, normalmente, diga Oi depois Tudo bem? e puxe um assunto interessante, nada muito pessoal."	"neutra"	"7.629"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Logo naquela hora senti aquele corpo quente uma sensação boa e ela estava muito bonita."	"neutra"	"5.134"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Só não tenho ninguém a quem recorrer, não tenho mãe e nem família por culpa dos desentendimentos que tive com minha mãe que sempre foi violenta e doente."	"negativa"	"4.862"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu sou o único homem que será sempre fiel a você, aquele que jamais irá te abandonar."	"positiva"	"5.047"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Nós fomos avaliar a música que era aquela música da Legião Urbana, Pais e Filhos, nossa super amo essa música."	"neutra"	"7.216"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Começamos com um beijo daqueles super envolvente."	"neutra"	"1.856"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Em meus sonhos imaginava sua boca me dizendo as palavras que me faria feliz, que a partir desse dia seriamos eu e você pra sempre."	"positiva"	"6.369"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ele chamava todos os garotos de quem eu falava ser um amigo, de idiota, ele não era um amigo chato, que fica no pé, mas nunca me deixou fazer algo errado!"	"neutra"	"6.696"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Entregamo-nos nosso coração, o orgulho e todo nosso amor."	"neutra"	"4.226"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Só você sabia que eu não chorava por ter ficado sozinha naquelas datas que costumávamos comemorar, mas eu chorava por que meu pai era tudo que tinha me restado, e eu era simplesmente a segunda opção dele."	"negativa"	"8.335"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Pense nisso, saiba que eu te amo demais, desejo muito sua companhia."	"neutra"	"3.824"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Minhas lagrimas não param de cair, e sabe que vem na minha mente, morte."	"negativa"	"4.075"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Estou aqui para compartilhar minha triste vida, mais especificamente minha triste vida como viciado em cocaína."	"negativa"	"4.127"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Em pessoas que achávamos conhecer, mas, que no fim, só mostraram ser iguais a todos."	"negativa"	"3.505"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E por esperar demais, sonhar demais, criar expectativas demais, sempre acabamos nos decepcionando e nos machucando cada vez mais."	"negativa"	"3.541"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu queria ter ido pra quadra mas a professora queria que a gente ficasse na sala de vídeo e ver o filme chato."	"neutra"	"3.745"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Quando estamos apaixonadas, dentro de nós a uma confusão de sentimentos que ficamos perdidos."	"neutra"	"6.249"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"As vezes me sinto triste, tenho 12 anos e sou bv, a maioria das minhas amigas, nao são bvl, e o pior é q eu me acho feia."	"neutra"	"11.842"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"E o seguinte, eu já tenho 13 anos e eu QUASE não tenho corpo, as meninas da minha sala já estão todas formadas, e eu aqui com as cochas finas."	"negativa"	"8.056"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Meu mundo, meus dramas."	"neutra"	"1.9"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Não tivemos tudo, mas o essencial para nos tornarmos adultos responsável!"	"positiva"	"7.271"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Não aceitei o estabilizador pelo mesmo motivo da risperidona."	"neutra"	"2.973"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Finalmente de férias."	"positiva"	"1.843"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Talvez que eu o conheci duas ou mais semanas atras, não lembro."	"neutra"	"5.97"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ok, minha reação foi super exagerada, não precisava ser assim."	"neutra"	"1.684"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Depois que ela finalmente aceitar, toda vermelha de vergonha, fica dica, nunca deixe ela se sentir pressionada por você, se alguém fizer alguma brincadeira sem graça que possa deixa-la se sentindo mal, defenda ela na mesma hora, sempre puxe agraváveis assuntos, eu repito."	"neutra"	"12.236"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Mas uma coisa é certa, te amo muito e mesmo querendo te esquecer, te amo cada vez mais, hoje mais do que ontem, amanhã mais do que nunca."	"negativa"	"7.103"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu passei a noite toda acordada, chorei muito, pensei mais ainda, porém, não conseguir chegar a uma conclusão eu quero largar tudo e ir embora."	"negativa"	"6.888"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Eu nem lembro direito como te conheci mais sei que foi o melhor dia da minha vida, você pra mim e mais que uma amiga, é uma irmã de família diferente."	"positiva"	"8.273"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ai chegou aquela doida que te falei naquele dia que eu paguei mico e que ela não me deixava conversar com a minha melhor amiga."	"neutra"	"7.285"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"As matérias são chatinhas, mas pelo menos a carga horária é menor."	"neutra"	"2.135"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Mas também tive uma alegria enorme fiz uma nova amiga, alguém que me pareceu ser muito especial e que tem muito para me ensinar."	"positiva"	"7.135"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	" Quando a bibliotecária foi entregar o livro quase morre de vergonha por ter pego aquele livro."	"neutra"	"3.903"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Na hora do intervalo eu tava lá olhando os livros, pra ver qual que eu ia escolher, não achei nenhum interessante."	"neutra"	"3.516"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ano passado conheci um menino fiquei com ele."	"neutra"	"1.83"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Hoje meu namorado vai pra um aniversário, geralmente ele vem na minha casa todo santo sábado."	"neutra"	"3.309"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Entre beijos, ele começou a me acariciar, já estava pronta pra fazer aquilo, e entre beijos me envolvi completamente."	"neutra"	"6.191"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Oi Querido Diário, estava com saudades de você, não estava escrevendo muito aqui porque minhas férias estavam sendo o maior tédio e eu não tinha muito o que escrever, mas agora começaram as aulas e eu vou voltar a escrever!"	"positiva"	"7.733"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Devo erguer a cabeça e seguir, pois sei que ela quer mesmo isso, que eu siga meus sonhos, que eu seja alguém."	"positiva"	"4.044"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ele dispara quando a pessoa chega perto e bate mais forte porque já pensa que é a sua outra metade."	"neutra"	"7.325"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Para mim as coisas mais simples da vida são as melhores, eu adoro visitas."	"positiva"	"2.477"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Meu Deus estou muito ansiosa eu imagino toda hora eu e meu amado juntos."	"neutra"	"3.78"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Ai descobriram que todas nós tínhamos nos cortado, pensaram que nos tínhamos feito alguma espécie de pacto.. chamaram nossos pais, mas só os da Laura e a minha mãe que foram lá e ficaram sabendo."	"negativa"	"8.403"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Minha amiga Laura, a mais burra e tapada de todas começou a se cortar no meio da sala de aula."	"negativa"	"3.771"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Homens são naturalmente territoriais, são ciumentos e caçadores!"	"neutra"	"3.206"
"c2a6e53f5f6a5ef01c86cf67ae5c669b"	"f"	"Vai tomar no cú pra quem não gosta de mim, você acha que eu dependo da tua amizade?"	"positiva"	"3.717"
"bc2584302fffead698e1809107a60040"	"m"	"Ao mesmo tempo me fazem bem, mas ao mesmo tempo me fazem mal."	"neutra"	"3.589"
"bc2584302fffead698e1809107a60040"	"m"	"Quarta feira à noite sai o gabarito, aí eu vou saber quantas eu acertei."	"neutra"	"2.031"
"bc2584302fffead698e1809107a60040"	"m"	"Estou criando essa página pra desabafar com meu próprio computador."	"neutra"	"3.086"
"bc2584302fffead698e1809107a60040"	"m"	"Eu estou chateada com tudo que esta acontecendo comigo."	"negativa"	"1.76"
"bc2584302fffead698e1809107a60040"	"m"	"Acho que entendo a situação, mostre-me onde estão a pá e os pregos."	"negativa"	"7.83"
"bc2584302fffead698e1809107a60040"	"m"	"Eu vi e me apaixonei ainda mais pelo meu marido e pelo meu casamento."	"positiva"	"2.408"
"bc2584302fffead698e1809107a60040"	"m"	"Quando o ver de umas olhadas pra ele, (mas sem disfarçar) no começo ele não vai intender, mas o encare por 1 segundo, e depois delicadamente mexa no cabelo olhando para outro lugar."	"positiva"	"8.23"
"bc2584302fffead698e1809107a60040"	"m"	"De todo o amor do mundo para ele , sem cair em tentação ."	"positiva"	"2.391"
"bc2584302fffead698e1809107a60040"	"m"	"Este é o primeiro registro que faço aqui, e no momento não há muito o que falar da minha vida pessoal, então, vou reproduzir algo que escrevi em mensagem."	"neutra"	"3.192"
